url,STRING : publisher,STRING : genre,STRING : developer,STRING : esrb
videogame/www.games.net/gamecube_106612_digimon.html,: N/A,: RPG,: Bandai,: R/P
videogame/www.games.net/psp_130201_disgaea.html,: Nippon-ichi Software,: RPG,: Nippon Ichi Software,: R/P
videogame/www.games.net/gamecube_117881_happy-feet.html,: Midway,: Action,: A2M,: Everyone
videogame/www.games.net/gamecube_109502_nascar-06-total-team-control.html,: EA Sports,: Driving,: EA Sports,: R/P
videogame/www.games.net/ps2_109029_dragon-ball-z-sagas.html,: Avalanche,: Action,: Atari,: Teen
videogame/www.games.net/psp_142019_madden-nfl-09.html,: EA,: Sports,: EA,: Everyone
videogame/www.games.net/gamecube_110705_nhl-06.html,: EA Sports,: Sports,: EA Canada,: R/P
videogame/www.games.net/ps2_136121_nhl-2k8.html,: 2K Games,: Sports,: 2K Sports,: Everyone 10 and Older
videogame/www.games.net/wii_124986_the-grim-adventures-of-billy-mandy.html,: Midway,: Adventure,: Midway,: R/P
videogame/www.games.net/ps2_104735_world-destruction-league-thunder-tanks.html,: 3DO,: Action,: 3DO,: Teen
videogame/www.games.net/psp_125069_death-jr-2-root-of-evil.html,: Konami,: Adventure,: Backbone Entertainment,: Teen
videogame/www.games.net/ps2_106503_the-italian-job.html,: Rockstar Games,: Action,: Eidos,: Teen
videogame/www.games.net/ps2_107627_thunderbirds.html,: N/A,: Fly,: N/A,: R/P
videogame/www.games.net/gamecube_107136_spongebob-squarepants-battle-for-bikini-bottom.html,: N/A,: Action,: THQ,: Everyone
videogame/www.games.net/ps2_106071_guilty-gear-x2.html,: Arc System Works,: Fighting,: Sammy Studios,: Teen
videogame/www.games.net/ps2_104939_half-life.html,: Valve,: Action,: Sierra,: Mature
videogame/www.games.net/ds_142040_mlb-power-pros-2008.html,: Konami,: Sports,: Konami,: Everyone
videogame/www.games.net/ps2_105759_dino-stalker.html,: Capcom,: Action,: Capcom,: Mature
videogame/www.games.net/psp_125202_the-elder-scrolls-travels-oblivion.html,: Bethesda Softworks,: RPG,: Bethesda Softworks,: R/P
videogame/www.games.net/gamecube_108014_terminator-3-redemption.html,: N/A,: Action,: Atari,: R/P
videogame/www.games.net/ps2_111249_rpg-maker-3.html,: Agetec,: RPG,: Enterbrain,: R/P
videogame/www.games.net/wii_126041_dragon-ball-z-budokai-tenkaichi.html,: Atari,: Fighting,: N/A,: Everyone
videogame/www.games.net/ps2_107919_crash-bandicoot-twinsanity.html,: Traveller's Tales,: Adventure,: VU Games,: Everyone
videogame/www.games.net/gamecube_106160_robotech-battlecry.html,: Viscious Cycle,: Action,: TDK,: Teen
videogame/www.games.net/ps2_106436_spy-hunter-2.html,: Midway,: Action,: Midway,: R/P
videogame/www.games.net/ps2_105609_pirates-the-legend-of-black-kat.html,: Westwood Studios,: Adventure,: Electronic Arts,: Teen
videogame/www.games.net/ps2_107888_mx-unleashed.html,: Rainbow Studios,: Driving,: THQ,: Everyone
videogame/www.games.net/ps2_109862_ratchet-deadlocked.html,: SCEA,: Action,: Insomniac Games,: R/P
videogame/www.games.net/gamecube_110144_battalion-wars.html,: Nintendo,: Action,: Kuju Entertainment,: Teen
videogame/www.games.net/psp_139921_cid-the-dummy.html,: Oxygen Interactive,: Action,: Twelve Interactive,: R/P
videogame/www.games.net/ds_110951_the-chronicles-of-narnia-the-lion-the-witch-and-the-wardrobe.html,: Disney Interactive,: Action,: Griptonite Games,: R/P
videogame/www.games.net/wii_130223_wwe-smackdown-vs-raw-2008.html,: THQ,: Fighting,: Yuke's,: R/P
videogame/www.games.net/gamecube_113128_world-series-of-poker.html,: Activision,: Puzzle,: Activision,: Everyone 10 and Older
videogame/www.games.net/ps2_114666_ace-combat-zero-the-belkan-war.html,: Namco,: Simulation,: Namco,: Teen
videogame/www.games.net/gamecube_106100_need-for-speed-hot-pursuit-2.html,: EA,: Driving,: EA Games,: Everyone
videogame/www.games.net/ps2_104555_eternal-ring.html,: From Software,: RPG,: Agetec,: Teen
videogame/www.games.net/ps2_106207_starcraft-ghost.html,: Vivendi Universal Games,: Action,: Blizzard,: R/P
videogame/www.games.net/wii_138481_puzzle-quest-challenge-of-the-warlords.html,: D3 Publisher,: Puzzle,: Vicious Cycle,: Everyone
videogame/www.games.net/ds_142405_pop-cutie-street-fashion-simulation.html,: KOEI,: Simulation,: KOEI,: Everyone
videogame/www.games.net/ps2_105962_superman-shadow-of-apokolips.html,: Infogrames,: Action,: Infogrames,: Everyone
videogame/www.games.net/wii_138361_ghostbusters.html,: Sierra,: Adventure,: Sierra,: R/P
videogame/www.games.net/ds_113001_bust-a-move-ds.html,: Majesco,: Puzzle,: Taito,: Everyone
videogame/www.games.net/ds_141889_guitar-hero-on-tour.html,: Activision,: Simulation,: Vicarious Visions,: Everyone 10 and Older
videogame/www.games.net/gamecube_106096_medal-of-honor-frontline.html,: EA,: Action,: EA Games,: Teen
videogame/www.games.net/ps2_107187_bionacle-the-game.html,: N/A,: Action,: N/A,: R/P
videogame/www.games.net/wii_131103_nights-journey-of-dreams.html,: Sega,: Fly,: Sega,: R/P
videogame/www.games.net/ps2_107702_action-replay-max-upgrade.html,: N/A,: Action,: N/A,: R/P
videogame/www.games.net/ps2_112290_namco-museum.html,: Namco Hometek,: Family,: Mass Media,: Everyone
videogame/www.games.net/ps2_105999_sub-rebellion.html,: Irem,: Action,: Metro3D,: Teen
videogame/www.games.net/psp_131182_star-ocean-first-departure.html,: Square Enix,: RPG,: Square Enix,: R/P
videogame/www.games.net/ps2_106211_star-wars-the-clone-wars.html,: Pandemic Studios,: Action,: Lucasarts,: Teen
videogame/www.games.net/gamecube_108101_custom-robo.html,: NOISE,: RPG,: Nintendo,: Teen
videogame/www.games.net/psp_109944_bounty-hounds.html,: Namco,: Action,: N/A,: R/P
videogame/www.games.net/wii_142299_spongebob-squarepants-featuring-nicktoons-globs-of-doom.html,: THQ,: Adventure,: THQ,: R/P
videogame/www.games.net/gamecube_107890_tom-clancys-splinter-cell-pandora-tomorrow.html,: Ubi Soft,: Action,: Ubi Soft,: Teen
videogame/www.games.net/wii_137921_samba-de-amigo.html,: Sega,: Simulation,: Gearbox Software,: R/P
videogame/www.games.net/ps2_107250_v-rally-3.html,: N/A,: Driving,: Atari,: Everyone
videogame/www.games.net/gamecube_107046_rogue-ops.html,: N/A,: Action,: Kemco,: R/P
videogame/www.games.net/psp_115308_snoopy-vs-the-red-baron.html,: Namco Bandai Games,: Action,: Smart Bomb Int.,: Everyone
videogame/www.games.net/ps2_107896_grand-theft-auto-san-andreas.html,: Rockstar Games,: Action,: Rockstar North,: Mature
videogame/www.games.net/gamecube_105871_resident-evil-0.html,: Capcom,: Adventure,: Capcom,: Mature
videogame/www.games.net/ps2_105199_the-lost.html,: Irrational Games,: Adventure,: Crave Entertainment,: R/P
videogame/www.games.net/ps2_105793_fireblade.html,: Kuju Entertainment,: Fly,: Midway,: Teen
videogame/www.games.net/wii_124801_tom-clancys-splinter-cell-double-agent.html,: Ubisoft,: Action,: Ubisoft,: Mature
videogame/www.games.net/psp_136821_lara-croft-tomb-raider-anniversary.html,: Eidos,: Adventure,: Crystal Dynamics,: Teen
videogame/www.games.net/psp_131863_tomb-raider-anniversary.html,: Eidos,: Action,: Eidos,: Teen
videogame/www.games.net/ds_129841_naruto-ninja-council-3.html,: Tomy,: Action,: Aspect,: Everyone
videogame/www.games.net/ps2_109574_ssx-on-tour.html,: EA Sports Big,: Sports,: EA Canada,: R/P
videogame/www.games.net/ds_136061_call-of-duty-4-modern-warfare.html,: Activision,: Action,: N-Space,: Teen
videogame/www.games.net/ds_141021_the-spiderwick-chronicles.html,: Sierra,: Adventure,: Stormfront Studios,: Everyone 10 and Older
videogame/www.games.net/ps2_108839_fantastic-four.html,: Activision,: Action,: Seven Studios,: R/P
videogame/www.games.net/ds_114472_pokemon-trozei.html,: Nintendo,: Puzzle,: Genius Sonority,: Everyone
videogame/www.games.net/ps2_105918_mobile-suit-gundam-federation-vs-zeon.html,: Capcom,: Fighting,: Bandai,: Teen
videogame/www.games.net/gamecube_111822_tom-clancys-rainbow-six-lockdown.html,: Ubisoft,: Action,: Ubisoft Montreal,: Mature
videogame/www.games.net/gamecube_110829_bratz-rock-angelz.html,: THQ,: Adventure,: TBA,: R/P
videogame/www.games.net/ds_117041_breakem-all.html,: D3 Publisher,: Puzzle,: Warashi,: Everyone
videogame/www.games.net/ps2_105830_robotech-battlecry.html,: Vicious Cycle,: Action,: TDK,: Teen
videogame/www.games.net/ps2_115631_the-fast-and-the-furious.html,: Namco,: Driving,: Eutechnyx,: R/P
videogame/www.games.net/ds_139241_naruto-ninja-destiny.html,: D3 Publisher,: Fighting,: Dream Factory,: Teen
videogame/www.games.net/gamecube_106948_disneys-hide-sneak.html,: N/A,: Action,: N/A,: R/P
videogame/www.games.net/gamecube_106289_mega-man-network-transmission.html,: Capcom,: Action,: Capcom,: Everyone
videogame/www.games.net/ps2_109867_jak-x-combat-racing.html,: SCEA,: Driving,: Naughty Dog,: R/P
videogame/www.games.net/wii_141988_line-rider.html,: Bostjan Cadez,: Simulation,: Bostjan Cadez,: Everyone
videogame/www.games.net/gamecube_105463_fifa-soccer-2002.html,: EA Sports,: Sports,: Electronic Arts,: Everyone
videogame/www.games.net/wii_115627_madden-nfl-07.html,: EA,: Sports,: EA Canada,: Everyone
videogame/www.games.net/ps2_114981_the-king-of-fighters-2006.html,: SNK Playmore,: Fighting,: SNK Playmore,: Teen
videogame/www.games.net/ds_109831_frogger-helmet-chaos.html,: Konami Digital Entertainment America,: Action,: Konami,: R/P
videogame/www.games.net/ps2_104750_metal-gear-solid-2-sons-of-liberty.html,: Konami,: Action,: Konami,: Mature
videogame/www.games.net/ps2_106986_x-files-resist-or-serve.html,: Black Ops,: Adventure,: Sierra,: Mature
videogame/www.games.net/ps2_109121_inuyasha-feudal-combat.html,: Bandai,: Family,: Eighting,: Everyone 10 and Older
videogame/www.games.net/ps2_109865_eyetoy-play-2.html,: SCEA,: Family,: SCEE,: Everyone
videogame/www.games.net/psp_115341_metal-gear-solid-digital-graphic-novel.html,: Konami Digital Entertainment America,: Simulation,: Kojima Productions,: Mature
videogame/www.games.net/psp_113862_killzone-liberation.html,: SCEA,: Action,: Guerrilla Games,: Teen
videogame/www.games.net/psp_142010_b-boy.html,: SouthPeak Interactive,: Simulation,: FreeStyleGames,: Teen
videogame/www.games.net/psp_127021_burnout-dominator.html,: Electronic Arts,: Driving,: Criterion Games,: Everyone
videogame/www.games.net/ds_141888_grid.html,: Codemasters,: Driving,: Codemasters,: Everyone
videogame/www.games.net/ds_134761_mario-and-sonic-at-the-olympic-games.html,: Sega,: Sports,: Sega,: Everyone
videogame/www.games.net/wii_142001_crash-bandicoot-mind-over-mutant.html,: Sierra,: Adventure,: Radical Entertainment,: Everyone 10 and Older
videogame/www.games.net/ps2_106752_onimusha-3-demon-siege.html,: Capcom,: Action,: Capcom,: Mature
videogame/www.games.net/ps2_106506_world-championship-pool-2004.html,: Blade Interactive,: Sports,: Jaleco Entertainment,: R/P
videogame/www.games.net/gamecube_106172_ncaa-college-basketball-2k3.html,: Kush/Visual Concepts,: Sports,: Sega,: Everyone
videogame/www.games.net/gamecube_108816_mortal-kombat-deception.html,: Midway,: Fighting,: Midway,: Mature
videogame/www.games.net/ps2_112410_suikoden-tactics.html,: Konami,: RPG,: Konami,: R/P
videogame/www.games.net/ps2_105051_grand-theft-auto-3.html,: DMA Design,: Driving,: Rockstar Games,: Mature
videogame/www.games.net/ps2_104863_silent-scope.html,: Konami,: Action,: Konami,: Mature
videogame/www.games.net/ps2_123561_thrillville.html,: LucasArts,: Simulation,": Frontier Developments, Ltd",: R/P
videogame/www.games.net/ps2_105811_stuntman.html,: Reflections,: Driving,: Atari,: Teen
videogame/www.games.net/gamecube_106831_matt-hoffmans-pro-bmx-2.html,: N/A,: Sports,: Activision,: Everyone
videogame/www.games.net/ps2_105965_nba-live-2003.html,: EA Canada,: Sports,: EA Sports,: Everyone
videogame/www.games.net/psp_141965_naruto-ultimate-ninja-heroes-2-the-phantom-fortress.html,: Namco Bandai Games,: Fighting,: CyberConnect2,: Teen
videogame/www.games.net/wii_127041_mercury-meltdown-revolution.html,: Ignition Entertainment,: Puzzle,: Ignition Banbury,: Everyone
videogame/www.games.net/ps2_104547_tekken-tag-tournament.html,: Namco,: Fighting,: Namco,: Teen
videogame/www.games.net/wii_142033_pitfall-the-big-adventure.html,: ACTIVISION,: Action,: Edge of Reality,: R/P
videogame/www.games.net/wii_137401_donkey-kong-barrel-blast.html,: Nintendo,: Driving,: Paon Corp.,: Everyone
videogame/www.games.net/psp_116041_bomberman.html,: Konami Digital Entertainment,: Action,: Hudson Soft,: R/P
videogame/www.games.net/ps2_129661_chulip.html,: Natsume,: Adventure,: Victor,: Teen
videogame/www.games.net/ps2_127961_winning-eleven-pro-evolution-soccer-2007.html,: Konami,: Sports,: Konami Digital Entertainment,: Everyone
videogame/www.games.net/psp_114322_power-stone-collection.html,: Capcom,: Fighting,: Capcom,: Teen
videogame/www.games.net/ps2_105598_timesplitters-2.html,: Free Radical Design,: Action,: Eidos,: Teen
videogame/www.games.net/ps2_107445_gran-turismo-4.html,: SCEI,: Driving,: Sony,: Teen
videogame/www.games.net/ds_142117_pokemon-platinum.html,: Nintendo,: RPG,: Game Freak,: R/P
videogame/www.games.net/ds_138781_professor-layton-and-the-curious-village.html,: Level-5,: Puzzle,: Level-5,: Everyone
videogame/www.games.net/ps2_108193_catwoman.html,: N/A,: Action,: EA,: Teen
videogame/www.games.net/psp_116743_madden-nfl-07.html,: EA Sports,: Sports,: EA Tiburon,: Everyone
videogame/www.games.net/ps2_105327_gitaroo-man.html,: Koei,: Action,: Koei,: Everyone
videogame/www.games.net/wii_124602_mario-strikers-charged.html,: Nintendo,: Sports,: Nintendo,: Everyone
videogame/www.games.net/ps2_106144_midnight-club-ii.html,: Rockstar Games,: Driving,: Rockstar Games,: Teen
videogame/www.games.net/ps2_105729_scooby-doo-night-of-100-frights.html,: Heavy Iron Studios,: Action,: THQ,: Everyone
videogame/www.games.net/ds_137061_prism-light-the-way.html,: Eidos,: Puzzle,: Gamesauce,: Everyone
videogame/www.games.net/ps2_107595_clash-pads.html,: N/A,: Action,: Radica,: R/P
videogame/www.games.net/wii_142409_dance-dance-revolution-hottest-party-2.html,: Konami Digital Entertainment,: Simulation,: Bemani,: Everyone 10 and Older
videogame/www.games.net/ds_132681_brothers-in-arms-ds.html,: Ubisoft,: Action,: Gameloft,: Teen
videogame/www.games.net/psp_108958_atv-offroad-fury-blazin-trails.html,: Climax,: Driving,: Sony Computer Entertainment,: Everyone
videogame/www.games.net/ds_115087_top-spin-2.html,: 2K Sports,: Sports,: 2K Sports,: Everyone
videogame/www.games.net/ds_139021_final-fantasy-iv.html,: Square,: RPG,: Square Enix,: Everyone 10 and Older
videogame/www.games.net/gamecube_110944_tak-the-great-juju-challenge.html,: THQ,: Adventure,: Avalanche,: R/P
videogame/www.games.net/gamecube_110064_crash-tag-team-racing.html,: Vivendi Universal Games,: Adventure,: Radical Entertainment,: R/P
videogame/www.games.net/gamecube_106086_die-hard-vendetta.html,: Bits Studio,: Action,: Vivendi Universal,: Mature
videogame/www.games.net/ps2_107238_transformers-armada-prelude-to-energon.html,: Melbourne House,: Action,: Atari,: Teen
videogame/www.games.net/ps2_104982_aqua-aqua.html,: Zed Two,: Puzzle,: 3DO,: Everyone
videogame/www.games.net/ds_124781_disneys-chicken-little-ace-in-action.html,: Ingram Entertainment,: Action,: DC Studios,: R/P
videogame/www.games.net/ps2_111191_shadow-of-the-colossus.html,: SCEA,: Adventure,: SCEI,: R/P
videogame/www.games.net/ps2_108056_heroes-of-the-pacific.html,: Encore,: Simulation,: IR Gurus,: R/P
videogame/www.games.net/wii_137841_eforall-expo-2007.html,: Nintendo,: Adventure,: Nintendo,: Everyone
videogame/www.games.net/ds_128441_dragon-ball-z-harukanaru-densetsu.html,: Atari,: Action,: BEC,: R/P
videogame/www.games.net/ds_113041_marvel-nemesis-rise-of-the-imperfects.html,: Electronic Arts,: Fighting,: Sensory Sweep,: Everyone 10 and Older
videogame/www.games.net/ps2_108559_juiced.html,: THQ,: Driving,: Juice Games,: Teen
videogame/www.games.net/gamecube_110879_scooby-doo-unmasked.html,: THQ,: Action,: AM2,: Everyone
videogame/www.games.net/ps2_109106_conflict-global-terror.html,: 2K Games,: Action,: Pivotal Games,: R/P
videogame/www.games.net/ps2_139081_twisted-metal-head-on-extra-twisted-edition.html,: SCEA,: Driving,": Eat, Sleep, Play",: Mature
videogame/www.games.net/psp_130201_disgaea-afternoon-of-darkness.html,: Nippon-ichi Software,: RPG,: Nippon Ichi Software,: R/P
videogame/www.games.net/gamecube_105859_bloodrayne.html,: Terminal Reality,: Action,: Majesco,: Mature
videogame/www.games.net/wii_127282_super-paper-mario.html,: Nintendo,: Adventure,: Intelligent Systems,: R/P
videogame/www.games.net/ps2_104569_dead-or-alive-2.html,: Tecmo,: Fighting,: Tecmo,: Everyone
videogame/www.games.net/ps2_105988_disaster-report.html,: Irem,: Adventure,: Agetec,: Teen
videogame/www.games.net/ps2_113481_toca-race-driver-3.html,: Codemasters,: Driving,: Codemasters,: Everyone 10 and Older
videogame/www.games.net/ps2_105905_wild-arms-3.html,: Media Create,: RPG,: Sony,: Teen
videogame/www.games.net/psp_118581_lumines-ii.html,": Epic MegaGames, Digital Extremes",: Puzzle,: 2015,: Everyone
videogame/www.games.net/ds_110904_world-championship-poker.html,: Crave Entertainment,: Puzzle,: Crave,: Everyone
videogame/www.games.net/ps2_105602_shadow-man-2econd-coming.html,: Acclaim,: Action,: Acclaim,: Mature
videogame/www.games.net/ps2_106082_treasure-planet.html,: Bizarre Creations,: Adventure,: Sony,: Everyone
videogame/www.games.net/ps2_111201_drakengard-2.html,: Square Enix,: RPG,: Cavia,: Mature
videogame/www.games.net/wii_138541_wild-earth-african-safari.html,: Majesco,: Adventure,: Super X Studios,: R/P
videogame/www.games.net/psp_116921_rush.html,: Midway,: Driving,: Midway Studios Newcastle,: R/P
videogame/www.games.net/ds_117681_hotel-dusk-room-215.html,: Nintendo of America,: Adventure,: Cing,: R/P
videogame/www.games.net/wii_125044_medal-of-honor-vanguard.html,: EA,: Action,: EA,: R/P
videogame/www.games.net/ps2_104745_espn-nfl-prime-time-2002.html,: Konami,: Sports,: Konami,: Everyone
videogame/www.games.net/gamecube_105719_burnout.html,: Criterion Studios,: Driving,: Acclaim,: Everyone
videogame/www.games.net/ps2_106922_lobo.html,: N/A,: Action,: Kemco,: R/P
videogame/www.games.net/ps2_105260_jak-and-daxter-the-precursor-legacy.html,: Naughty Dog,: Adventure,: SCEA,: Everyone
videogame/www.games.net/ps2_110912_true-crime-new-york-city.html,: Activision,: Action,: Luxoflux,: R/P
videogame/www.games.net/gamecube_107770_pac-man-vs.html,: Namco,: Action,: Namco,: Everyone
videogame/www.games.net/ps2_110909_nfl-street-2.html,: EA Sports Big,: Sports,: EA Tiburon,: Everyone
videogame/www.games.net/ds_135982_godzilla-unleahed.html,: Atari,: Action,: Pipeworks Studios,: R/P
videogame/www.games.net/ds_109522_star-wars-episode-iii-revenge-of-the-sith.html,: Ubisoft,: Action,: Ubisoft Montreal,: Everyone
videogame/www.games.net/gamecube_107214_freedom-fighters.html,: Io Interactive,: Action,: Electronic Arts,: Teen
videogame/www.games.net/wii_130921_space-station-tycoon.html,: Namco/Bandai,: Simulation,: Wahoo Studios,: Everyone 10 and Older
videogame/www.games.net/ds_140001_dr-reiner-knizias-brainbenders.html,: Eidos Interactive,: Puzzle,: Razorback Developments,: R/P
videogame/www.games.net/ps2_110625_gun.html,: Activision,: Action,: Neversoft,: R/P
videogame/www.games.net/ps2_114724_toca-race-driver-2-the-ultimate-racing-simulator.html,: N/A,: Driving,: N/A,: Everyone
videogame/www.games.net/ds_114748_dig-dug-digging-strike.html,: Namco,: Action,: Namco,: Everyone
videogame/www.games.net/ds_131183_the-world-ends-with-you.html,: Square Enix,: RPG,: Square Enix,: Teen
videogame/www.games.net/ps2_109542_harry-potter-and-the-goblet-of-fire.html,: EA,: Adventure,: EA,: R/P
videogame/www.games.net/ps2_106063_dr-muto.html,: Midway,: Action,: Midway,: Teen
videogame/www.games.net/ps2_107879_la-pucelle-tactics.html,: Nippon-ichi Software,: RPG,: Mastiff,: Teen
videogame/www.games.net/psp_118121_metal-slug-anthology.html,: SNK Playmore,: Action,: SNK Playmore,: R/P
videogame/www.games.net/wii_120481_dragon-quest-swords-the-masked-queen-and-the-tower-of-mirrors.html,: Square Enix,: Adventure,: Square Enix,: Everyone 10 and Older
videogame/www.games.net/ds_142377_call-of-duty-world-at-war.html,: Activision,: Action,: Treyarch,: Mature
videogame/www.games.net/ps2_113282_ms-saga-a-new-dawn.html,: Bandai,: Action,: BEC,: Everyone 10 and Older
videogame/www.games.net/ds_117623_diddy-kong-racing-ds.html,: Nintendo of America,: Driving,: Nintendo,: R/P
videogame/www.games.net/gamecube_109569_call-of-duty-2-big-red-one.html,: Activision,: Action,: N/A,: R/P
videogame/www.games.net/ps2_126401_tomb-raider-anniversary.html,: Eidos Interactive,: Adventure,: Crystal Dynamics,: Teen
videogame/www.games.net/ds_141865_robocalypse.html,: Tecmo,: Strategy,: Vogster Entertainment,: R/P
videogame/www.games.net/ps2_107916_leisure-suit-larry-magna-cum-laude.html,: Vivendi Universal,: Adventure,: High Voltage Software,: Teen
videogame/www.games.net/ps2_129061_free-funning.html,: Eidos,: Action,: Core Design,: R/P
videogame/www.games.net/ds_141877_bangai-o-spirits.html,: D3 Publisher,: Action,: Treasure,: R/P
videogame/www.games.net/gamecube_106714_minority-report-everybody-runs.html,: N/A,: Adventure,: Activision,: R/P
videogame/www.games.net/gamecube_106840_taz-wanted.html,: N/A,: Action,: Infogrames,: Everyone
videogame/www.games.net/ds_137221_highschool-musical-makin-the-cut.html,: Disney Interactive,: Simulation,: A2M,: Everyone
videogame/www.games.net/ds_125066_spongebob-squarepants-creature-from-the-krusty-krab.html,: THQ,: Family,: Blitz Games,: R/P
videogame/www.games.net/ps2_112163_samurai-champloo.html,: Bandai,: Action,: Bandai,: Teen
videogame/www.games.net/gamecube_106022_nascar-dirt-to-daytona.html,: Monster Games,: Driving,: Infogrames,: Everyone
videogame/www.games.net/psp_130701_harry-potter-and-the-order-of-the-phoenix.html,: EA,: Adventure,: EA,: Everyone
videogame/www.games.net/wii_140685_the-chronicles-of-narnia-prince-caspian.html,: Disney Interactive,: Adventure,: Traveller's Tales,: Teen
videogame/www.games.net/ds_128481_konami-classics-series-arcade-hits.html,: Konami Digital Entertainment,: Action,: Konami Digital Entertainment,: R/P
videogame/www.games.net/gamecube_105615_bloody-roar-primal-fury.html,: Hudson/Eighting,: Fighting,: Activision,: Teen
videogame/www.games.net/ps2_135861_fifa-soccer-08.html,: EA,: Sports,: EA,: R/P
videogame/www.games.net/ps2_134783_rugby-08.html,: EA,: Sports,: EA,: Everyone
videogame/www.games.net/ps2_106104_nhl-2k3.html,: Visual Concepts,: Sports,: Sega,: Everyone
videogame/www.games.net/wii_129161_legend-of-the-dragon.html,: Game Factory Interactive,: Action,: Freak Frog,: Teen
videogame/www.games.net/ds_117661_ds-air-working-title.html,: Nintendo of America,: Fly,: Nintendo,: R/P
videogame/www.games.net/ps2_123501_the-sims-2-pets.html,: Electronic Arts,: Simulation,: Electronic Arts,: R/P
videogame/www.games.net/gamecube_106310_all-star-baseball-2004.html,: Acclaim,: Sports,: Acclaim,: Everyone
videogame/www.games.net/ds_133541_cookie-and-cream.html,: Agetec,: Action,: From Software,: Everyone
videogame/www.games.net/ps2_124901_one-piece-pirates-carnival.html,: Namco Bandai Games,: Family,: Hand Co. Ltd.,: Everyone
videogame/www.games.net/ps2_106334_speed-kings.html,: N/A,: Driving,: Acclaim,: Everyone
videogame/www.games.net/psp_113404_mega-man-powered-up.html,: Capcom,: Action,: Capcom,: Everyone
videogame/www.games.net/ps2_108831_blitz-the-league.html,: Midway,: Sports,: Midway,: R/P
videogame/www.games.net/gamecube_110101_batman-begins.html,: EA Games,: Action,: Eurocom,: Teen
videogame/www.games.net/wii_133721_the-legend-of-spyro-the-eternal-night.html,: Sierra,: Adventure,: Krome Studios,: Everyone
videogame/www.games.net/wii_142300_cooking-mama-world-kitchen.html,: Majesco,: Puzzle,: Cooking Mama Limited,: Everyone
videogame/www.games.net/ds_117421_x-men-the-official-game.html,: Activision,: Action,: Amaze Entertainment,: Teen
videogame/www.games.net/gamecube_111284_top-gun-combat-zones.html,: Titus,: Action,: Titus,: R/P
videogame/www.games.net/ps2_107920_star-wars-battlefront.html,: Pandemic Studios,: Action,: Lucasarts,: Teen
videogame/www.games.net/wii_136781_dragon-blade-wrath-of-fire.html,: D3 Publisher,: Adventure,: D3 Publisher,: Teen
videogame/www.games.net/ds_128141_tmnt.html,: Ubisoft,: Action,: Ubisoft,: Everyone 10 and Older
videogame/www.games.net/ps2_105610_savage-skies.html,: iROCK Interactive,: Action,: bam! Entertainment,: Mature
videogame/www.games.net/wii_134881_dragon-ball-z-budokai-tenkaichi-3.html,: Namco Bandai Games,: Fighting,: Namco,: Teen
videogame/www.games.net/ps2_107676_james-bond-007-everything-or-nothing.html,: EA Games,: Action,: EA Games,: Teen
videogame/www.games.net/wii_115781_the-legend-of-zelda-twilight-princess.html,: NINTENDO,: RPG,: NINTENDO,: Teen
videogame/www.games.net/ps2_106256_twin-calibre.html,: Rage,: Action,: N/A,: Everyone
videogame/www.games.net/wii_120441_elebits.html,: Konami,: Adventure,: Konami,: Everyone
videogame/www.games.net/gamecube_115025_open-season.html,: Ubisoft,: Action,: Ubisoft,: R/P
videogame/www.games.net/gamecube_105744_madden-nfl-2003.html,: Tiburon,: Sports,: EA Sports,: Everyone
videogame/www.games.net/ds_124422_bomberman-land-touch.html,: Atlus,: Action,: Hudson Soft,: Everyone
videogame/www.games.net/ds_122963_super-monkey-ball-ds.html,: Sega,: Action,: Sega,: Everyone
videogame/www.games.net/ps2_115184_super-dbz.html,: Atari,: Fighting,: Crafts & Meister,: Teen
videogame/www.games.net/psp_111098_tenchu-shinobi-taizen-japan.html,: From Software,: Action,: From Software,: R/P
videogame/www.games.net/ps2_105319_nhl-2002.html,: EA Canada,: Sports,: EA Sports,: Everyone
videogame/www.games.net/gamecube_112182_teen-titans.html,: Majesco,: Action,: A2M,: R/P
videogame/www.games.net/wii_121721_call-of-duty-3.html,: Activision,: Action,: Treyarch,: Teen
videogame/www.games.net/ps2_104951_mdk2-armageddon.html,: Bioware,: Action,: Interplay,: Teen
videogame/www.games.net/wii_124967_bust-a-move-bash.html,: Majesco,: Puzzle,: Taito,: R/P
videogame/www.games.net/gamecube_106125_star-wars-jedi-knight-ii-jedi-outcast.html,: Raven Software,: Action,: Lucasarts,: Teen
videogame/www.games.net/wii_141541_speed-racer.html,: Warner Bros. Interactive Entertainment,: Driving,: Sidhe Interactive,: Everyone
videogame/www.games.net/gamecube_105752_nba-2k3.html,: Visual Concepts,: Sports,: Sega Sports,: Everyone
videogame/www.games.net/wii_134641_driver-parallel-lines.html,: Ubisoft,: Driving,: Ubisoft Barcelona,: Mature
videogame/www.games.net/psp_124981_marvel-trading-card-game.html,: Konami,: Strategy,: Konami,: R/P
videogame/www.games.net/ps2_105249_ico.html,: Sony,: Adventure,: Sony,: Teen
videogame/www.games.net/wii_142365_animal-crossing-city-folk.html,: NINTENDO,: Simulation,: NINTENDO,: Everyone
videogame/www.games.net/ds_142020_madden-nfl-09.html,: EA,: Sports,: EA,: Everyone
videogame/www.games.net/gamecube_118101_dk-bongo-blast.html,: Nintendo of America,: Driving,: Paon Corp.,: R/P
