url,entityID,
1388.htm,8009379582,
1455.htm,6192342449
1071.htm,6192392222
1452.htm,6192824413
1454.htm,6192911103
0510.htm,6192917131
1453.htm,6192937275
0659.htm,6192943061
0656.htm,6192957275
0654.htm,6192962700
0514.htm,6192968226
0517.htm,6192984646
0518.htm,6195579441
1078.htm,6196832800
1451.htm,6196880717
1074.htm,6196963369
0748.htm,6235518259
1539.htm,6238774123
1810.htm,6238796819
0806.htm,6363004680
1120.htm,6514821600
1920.htm,6512289925
1115.htm,6512917105
0209.htm,6516983400
0207.htm,6512211061
0208.htm,6512244053
0211.htm,6512245821
0213.htm,6512246418
0203.htm,6512259414
0212.htm,6512273533
1926.htm,6512280427
0205.htm,6512289500
1929.htm,6512868915
1925.htm,6512919638
0210.htm,6514881922
1927.htm,6516050190
1930.htm,6516311630
1118.htm,6516446778
1117.htm,6516450006
1924.htm,6516464144
1119.htm,6516468957
1922.htm,6516479004
1923.htm,6516900993
1116.htm,6516903297
1114.htm,6516988387
1921.htm,6516993141
1928.htm,6517718484
0204.htm,6517724388
1931.htm,6517768888
0206.htm,6519172332
1009.htm,6787021620
0829.htm,7026937223
0615.htm,7027327256
1415.htm,7022517770
1414.htm,7022597755
0614.htm,7022630034
0826.htm,7023693971
0830.htm,7023695000
0612.htm,7023857111
0831.htm,7024143888
1417.htm,7026710005
0620.htm,7027316030
0619.htm,7027317110
0621.htm,7027330070
0824.htm,7027356828
0613.htm,7027364939
0622.htm,7027404555
0825.htm,7027707000
0828.htm,7027929222
0618.htm,7027967111
1416.htm,7028738990
1419.htm,7028763647
1413.htm,7029427778
0780.htm,7043322414
1569.htm,7043449222
0776.htm,7043471918
1574.htm,7043472749
1575.htm,7043588004
0781.htm,7043714448
1577.htm,7043727792
0778.htm,7043755750
0782.htm,7043761781
0779.htm,7043994417
1572.htm,7045033830
1570.htm,7045231594
1576.htm,7045238296
0777.htm,7045405740
1571.htm,7045687933
1573.htm,7045949944
0775.htm,7048455244
0473.htm,7063220012
0474.htm,7065070993
0428.htm,7135208599
0577.htm,7132245299
0570.htm,7132665888
0423.htm,7133342000
1378.htm,7133552600
0575.htm,7134329649
1384.htm,7135205023
0571.htm,7135205131
0422.htm,7135205959
0426.htm,7135224229
0424.htm,7135227602
1382.htm,7135236404
1381.htm,7135237154
0427.htm,7135241700
0425.htm,7135246922
1380.htm,7135280198
0572.htm,7135339098
0576.htm,7136611622
1379.htm,7136685756
0579.htm,7136828836
0421.htm,7136958112
0578.htm,7137482233
1383.htm,7137776900
1023.htm,7168238888
0057.htm,7168344100
1020.htm,7168366818
1021.htm,7168373038
0055.htm,7168426900
0056.htm,7168546666
0059.htm,7168745400
0060.htm,7168788148
0062.htm,7168811888
1024.htm,7168821422
1022.htm,7168831438
1025.htm,7168834166
1817.htm,7168838200
0058.htm,7168845128
1316.htm,7172951300
1318.htm,7173928620
0492.htm,7173939193
0493.htm,7173949019
0490.htm,7173991912
1317.htm,7175605030
0491.htm,7175696633
0759.htm,7186150010
1556.htm,7182225800
1947.htm,7182380079
1949.htm,7182464000
1562.htm,7183885988
1951.htm,7183887771
0760.htm,7183889222
1557.htm,7183984300
1252.htm,7184298552
1952.htm,7185996895
0380.htm,7186310147
1561.htm,7186368886
0381.htm,7186613380
0762.htm,7187481698
0377.htm,7187620300
1954.htm,7187832900
1558.htm,7187895663
0382.htm,7187937177
1948.htm,7188341776
1953.htm,7188400408
0761.htm,7188553410
1254.htm,7188860388
0379.htm,7188863266
1253.htm,7188889388
0378.htm,7188889890
1950.htm,7189462705
1559.htm,7189651108
0987.htm,7192606677
1770.htm,7193903223
1769.htm,7194739999
1766.htm,7195320032
0986.htm,7195731976
0980.htm,7195737606
0979.htm,7195741426
0984.htm,7195765223
0983.htm,7195911210
1767.htm,7195914849
0985.htm,7195967191
0982.htm,7195971175
1771.htm,7196321971
0978.htm,7196332122
0981.htm,7196339616
1768.htm,7196340800
1324.htm,7202140585
1323.htm,7205650707
1337.htm,7209561490
1285.htm,7273844329
1284.htm,7273273990
1288.htm,7273430050
1289.htm,7273455353
1291.htm,7273479497
1286.htm,7275258748
0431.htm,7275274027
0433.htm,7275281410
0434.htm,7278236603
1290.htm,7278663474
0432.htm,7278979375
1287.htm,7278985282
0314.htm,7576249100
1788.htm,7574177701
1793.htm,7574226000
1792.htm,7574279998
1002.htm,7574282411
1789.htm,7574286836
1790.htm,7574300020
0313.htm,7574616766
1787.htm,7574630003
1198.htm,7574660923
1197.htm,7574661881
1791.htm,7574715022
1786.htm,7574994115
0312.htm,7576233939
1199.htm,7576251262
1794.htm,7576311294
1795.htm,7576877844
1004.htm,7704322663
0547.htm,7733841035
0545.htm,7733957100
0148.htm,7734890690
0017.htm,7735457427
0011.htm,7735611600
0013.htm,7736048769
0542.htm,7736650972
0543.htm,7737726656
0018.htm,7738837220
1355.htm,7739295363
0150.htm,7739355000
0540.htm,7739895595
1149.htm,7756739663
1963.htm,7758523600
1960.htm,7753227171
1957.htm,7753229039
1145.htm,7753231891
0257.htm,7753246200
1959.htm,7753274422
0254.htm,7753294481
1962.htm,7753488226
1955.htm,7757462228
1146.htm,7757892269
1958.htm,7758252451
0253.htm,7758253005
0256.htm,7758255225
1956.htm,7758257779
1148.htm,7758259800
0255.htm,7758268770
1147.htm,7758298424
0362.htm,7865479590
1782.htm,8015668838
1780.htm,8017465565
1781.htm,8013283474
0998.htm,8014661968
1778.htm,8014740047
0994.htm,8014832120
0999.htm,8014865643
1001.htm,8015210424
1784.htm,8015301000
1783.htm,8015339923
1000.htm,8015393170
1779.htm,8015756262
0996.htm,8015821400
0995.htm,8015833575
1785.htm,8015850616
1251.htm,8032543266
0371.htm,8034076443
0368.htm,8034629991
1250.htm,8037312136
0374.htm,8037821098
1247.htm,8037829547
0373.htm,8037870945
0369.htm,8037876820
0376.htm,8037882300
1248.htm,8037908974
0370.htm,8037960220
0372.htm,8037960220
1644.htm,8042176646
0850.htm,8042225804
0844.htm,8042323320
0846.htm,8042331781
1645.htm,8042542667
0852.htm,8042641161
0849.htm,8042751760
0853.htm,8042888687
0848.htm,8043431063
0851.htm,8043532505
0845.htm,8043539119
1647.htm,8043553111
1638.htm,8043580369
1642.htm,8043790600
1646.htm,8046438080
1641.htm,8046442637
1643.htm,8046483225
0854.htm,8046732233
0847.htm,8047401700
1637.htm,8047403135
1639.htm,8047405109
1640.htm,8047502003
1899.htm,8082498463
0652.htm,8082615565
1578.htm,8085248466
0448.htm,8089359361
0789.htm,8089441555
0651.htm,8089493548
1900.htm,8082144608
0644.htm,8082354505
0642.htm,8082565589
0032.htm,8082599811
1446.htm,8082614661
0643.htm,8082630377
0788.htm,8082750063
0446.htm,8083267836
0450.htm,8083291393
1297.htm,8083340880
0783.htm,8083954330
0033.htm,8084407910
0653.htm,8085212900
0785.htm,8085313268
1014.htm,8085401377
1096.htm,8085728711
0180.htm,8085752770
0648.htm,8085858839
1581.htm,8085911809
0646.htm,8086373059
0024.htm,8086374852
0184.htm,8086610333
1897.htm,8086610700
1098.htm,8086613472
1896.htm,8086618815
0175.htm,8086622832
0177.htm,8086623000
0185.htm,8086672814
1100.htm,8086674051
1898.htm,8086677758
0183.htm,8086691500
1579.htm,8087329469
1447.htm,8087342737
0792.htm,8087358886
0028.htm,8087372275
0647.htm,8087373333
0025.htm,8087375591
1582.htm,8087376600
0649.htm,8087392800
0784.htm,8087395100
1902.htm,8088740331
1099.htm,8088741234
1901.htm,8088752088
1101.htm,8088754100
0178.htm,8088756630
0181.htm,8088757782
1097.htm,8088758800
1903.htm,8088758811
0179.htm,8088759669
0186.htm,8088786874
1904.htm,8088792607
0447.htm,8088852000
1298.htm,8088859299
0176.htm,8088918600
0787.htm,8089221233
0031.htm,8089222268
0791.htm,8089224422
0790.htm,8089228877
1441.htm,8089229722
0786.htm,8089230669
0027.htm,8089232311
0030.htm,8089232311
1012.htm,8089232861
1443.htm,8089236552
1013.htm,8089263444
0449.htm,8089352259
1444.htm,8089412515
1445.htm,8089424466
1583.htm,8089432529
0645.htm,8089471688
0029.htm,8089473800
0026.htm,8089492526
0650.htm,8089551764
1580.htm,8089730168
1442.htm,8089885923
1652.htm,8132286973
0863.htm,8132481326
1653.htm,8132501661
1650.htm,8132506272
0856.htm,8132518406
0857.htm,8132545870
1648.htm,8132580393
0859.htm,8132812100
0862.htm,8132821118
0858.htm,8133538155
1655.htm,8133548335
0860.htm,8133963977
0865.htm,8134905288
1654.htm,8138149394
0861.htm,8138314694
0855.htm,8139321303
1651.htm,8139337990
0864.htm,8139774400
0991.htm,8164446006
1775.htm,8164713300
0990.htm,8162211399
0989.htm,8163334048
1773.htm,8163914460
1772.htm,8164540008
0988.htm,8165235462
0993.htm,8165458001
1774.htm,8167416027
0992.htm,8168422747
1776.htm,8169311054
1777.htm,8169313663
0554.htm,8182279505
0243.htm,8185087017
0249.htm,8187842244
0555.htm,8187842915
0574.htm,8324878862
1937.htm,8435778813
1121.htm,8432254743
1933.htm,8434062978
1939.htm,8434064919
0375.htm,8435244653
1124.htm,8435341436
0220.htm,8435546519
1122.htm,8435560772
1932.htm,8435715100
0217.htm,8435773818
0215.htm,8435775300
0218.htm,8437223287
1935.htm,8437231700
1123.htm,8437236325
0219.htm,8437237121
1938.htm,8437276767
1934.htm,8437622549
0214.htm,8437639923
0216.htm,8437664638
1936.htm,8438533287
1448.htm,8582689638
0511.htm,8582705047
0512.htm,8584058620
1450.htm,8584597222
1456.htm,8584902877
1449.htm,8584906363
1258.htm,8642705055
0385.htm,8642813864
1262.htm,8642321021
1264.htm,8642331385
0384.htm,8642333996
1261.htm,8642340034
0386.htm,8642349000
0389.htm,8642778921
1255.htm,8642828945
0388.htm,8642888607
0390.htm,8642928586
1260.htm,8643316836
1256.htm,8643709336
0383.htm,8644589099
1259.htm,8644679975
1263.htm,8646270041
0387.htm,8646760200
0101.htm,8655880933
1854.htm,8652125672
1853.htm,8653579866
0104.htm,8655224963
1852.htm,8655233550
1851.htm,8655234597
0112.htm,8655319399
1850.htm,8655391323
0110.htm,8655464212
1057.htm,8655737936
1054.htm,8655790889
1058.htm,8655881076
0105.htm,8656339618
0111.htm,8656702878
1052.htm,8656709858
1053.htm,8656733122
0100.htm,8656733422
0102.htm,8656758800
0106.htm,8656880306
0103.htm,8656905505
0107.htm,8656906163
0109.htm,8657699005
0113.htm,8658625358
0108.htm,8658655660
1055.htm,8659662317
0117.htm,8664382507
1961.htm,8663867829
0556.htm,8667968476
0532.htm,8774310400
1420.htm,8777962096
0832.htm,8889876667
0617.htm,8883207110
0827.htm,8883523463
0921.htm,9012788626
1714.htm,9013667827
1710.htm,9013807814
0924.htm,9013821007
1707.htm,9013888178
1711.htm,9014581644
1708.htm,9014584880
1706.htm,9015228612
0923.htm,9016856857
1709.htm,9017251375
1712.htm,9017260770
0925.htm,9017266138
0922.htm,9017632264
0926.htm,9017677770
1702.htm,9042308608
0916.htm,9042961525
0911.htm,9043568274
0919.htm,9043814242
0918.htm,9043873595
0917.htm,9043991306
1700.htm,9043991768
1701.htm,9047200511
1705.htm,9047379903
1699.htm,9047432662
0913.htm,9047449148
0912.htm,9047715757
0914.htm,9047784805
0915.htm,9048191554
1704.htm,9048808696
0920.htm,9049967557
1703.htm,9049987006
0394.htm,9122332626
0391.htm,9129205504
1265.htm,9122332195‎
0395.htm,9122332901
1268.htm,9122338222
1267.htm,9122342344
0392.htm,9122354804
0399.htm,9122366682
1266.htm,9123542524
0397.htm,9128971559
0393.htm,9128979963
0398.htm,9129202788
1763.htm,9152319757
1765.htm,9153512415
0977.htm,9155331144
1762.htm,9155817733
0973.htm,9155875559
0974.htm,9155900115
1764.htm,9155917553‎
0972.htm,9155942858
0976.htm,9157788600
0975.htm,9158456557
1676.htm,9164243520
1674.htm,9169252233
1667.htm,9163839264
1671.htm,9164432862
0874.htm,9164437685
1675.htm,9164441030
0875.htm,9164483333
1670.htm,9164557383
1672.htm,9164557911
1669.htm,9164864891
1668.htm,9164981388
0876.htm,9165154815
0873.htm,9165646555
1673.htm,9166498305
0872.htm,9169200974
1837.htm,9182349000
0087.htm,9182995900
1834.htm,9183079151
0084.htm,9184819500
1044.htm,9184916436
0085.htm,9185821984
0082.htm,9185838703
0088.htm,9185840171
1043.htm,9185852229
0083.htm,9185927995
1836.htm,9186222668
1839.htm,9186227667
1838.htm,9186229905
1041.htm,9187440320
1042.htm,9187479931
0086.htm,9188280010
1040.htm,9189496666
1840.htm,9198217117
1841.htm,9198560980
1275.htm,9192064067
0407.htm,9192862884
1269.htm,9192867447
0403.htm,9192869755
1271.htm,9193094864
0404.htm,9193829431
1272.htm,9194052684
0408.htm,9194160221
1273.htm,9194168800
1046.htm,9194532875
0406.htm,9194772181
0405.htm,9194892669
1274.htm,9194932202
0096.htm,9195215328
0410.htm,9195441532
0097.htm,9195718555
0090.htm,9196648704
0409.htm,9196806227
0411.htm,9196820228
0094.htm,9197559697
0093.htm,9197814480
1844.htm,9197829708
1843.htm,9197873373
1270.htm,9198068899
1047.htm,9198217553
1842.htm,9198280840
1048.htm,9198281428
0098.htm,9198284927
1051.htm,9198297090
1848.htm,9198327449
0095.htm,9198332888
1849.htm,9198349117
1846.htm,9198380011
0092.htm,9198446NYC
1045.htm,9198483350
1049.htm,9198592544
1847.htm,9198628830
1050.htm,9198759007
1845.htm,9198764222
0091.htm,9198780477
0099.htm,9199810305
0274.htm,9419220703
1160.htm,9413302662
0268.htm,9413515533
1978.htm,9413589958
1976.htm,9413645775
1159.htm,9413713333
0271.htm,9413719358
0269.htm,9413773474
1980.htm,9413790705
1977.htm,9413881555
0270.htm,9413883948
1161.htm,9413883948
1157.htm,9413884485
0272.htm,9414877300
1975.htm,9417510111
1974.htm,9418220288
1979.htm,9419073873
0276.htm,9419252400
0277.htm,9419254444
0273.htm,9419297322
0275.htm,9419520045
1065.htm,9543277625
0131.htm,9544620088
1063.htm,9544632566
0124.htm,9544639578
0132.htm,9544678484
0122.htm,9544913584
0129.htm,9545237191
1862.htm,9545242750
1864.htm,9545275433
1861.htm,9545371722
1066.htm,9545610404
1863.htm,9545631493
0127.htm,9545643671
1865.htm,9545661110
0128.htm,9545665226
0126.htm,9546892344
0123.htm,9547611744
0130.htm,9547643333
1064.htm,9547720207
0754.htm,9722678979
1549.htm,9722472253
1545.htm,9722673336
1874.htm,9723853287
1551.htm,9724048110
1875.htm,9724909000
1552.htm,9725560796
0756.htm,9728183336
0751.htm,9729340165
0757.htm,9729348424
