url,NUMBER : value,NUMBER : open,NUMBER : high,NUMBER : low,NUMBER : volume,NUMBER : 52wk high,NUMBER : 52wk low
finance/quotes.stocknod.com/cck.html,23.25 (06.12.09 6:40 PM EDT),23.61,23.62,23.01,"1,741,720",29.60,13.37
finance/quotes.stocknod.com/ed.html,37.08 (06.12.09 6:40 PM EDT),36.49,37.15,36.13,"1,755,160",46.39,32.56
finance/quotes.stocknod.com/ati.html,41.88 (06.12.09 6:40 PM EDT),42.55,42.66,41.36,"1,810,562",67.15,15.00
finance/quotes.stocknod.com/vod.html,19.00 (06.12.09 6:40 PM EDT),18.88,19.05,18.72,"1,811,177",31.21,15.30
finance/quotes.stocknod.com/infy.html,37.12 (06.12.09 5:20 PM EDT),36.55,37.13,36.30,"1,814,687",47.41,21.10
finance/quotes.stocknod.com/gis.html,54.92 (06.12.09 6:40 PM EDT),54.63,55.11,54.21,"1,818,304",72.01,46.37
finance/quotes.stocknod.com/pss.html,13.85 (06.12.09 6:40 PM EDT),13.95,13.95,13.10,"1,825,815",21.00,3.85
finance/quotes.stocknod.com/fpl.html,57.39 (06.12.09 6:40 PM EDT),56.33,57.90,55.72,"1,827,107",68.76,33.81
finance/quotes.stocknod.com/tin.html,13.00 (06.12.09 6:40 PM EDT),12.78,13.00,12.65,"1,840,750",20.49,2.34
finance/quotes.stocknod.com/cpb.html,29.10 (06.12.09 6:40 PM EDT),29.00,29.30,28.80,"1,863,922",40.85,24.63
finance/quotes.stocknod.com/trow.html,43.16 (06.12.09 5:20 PM EDT),43.21,43.25,42.37,"1,900,905",70.20,20.09
finance/quotes.stocknod.com/k.html,44.55 (06.12.09 6:40 PM EDT),43.85,44.61,43.50,"1,921,859",58.51,35.64
finance/quotes.stocknod.com/hum.html,29.41 (06.12.09 6:40 PM EDT),28.90,29.63,28.44,"1,926,098",51.39,18.57
finance/quotes.stocknod.com/cma.html,22.63 (06.12.09 6:40 PM EDT),22.84,23.15,22.38,"1,960,754",54.00,11.72
finance/quotes.stocknod.com/noc.html,48.72 (06.12.09 6:40 PM EDT),47.85,49.02,47.80,"1,989,989",73.06,33.81
finance/quotes.stocknod.com/lrcx.html,25.64 (06.12.09 5:20 PM EDT),25.74,26.02,24.81,"1,990,920",40.42,14.72
finance/quotes.stocknod.com/bax.html,49.53 (06.12.09 6:40 PM EDT),47.76,50.48,47.08,"10,086,604",71.53,45.46
finance/quotes.stocknod.com/abt.html,45.42 (06.12.09 6:40 PM EDT),44.47,46.00,44.47,"10,284,431",60.78,41.27
finance/quotes.stocknod.com/pg.html,52.55 (06.12.09 6:40 PM EDT),51.88,52.77,51.73,"10,352,651",73.57,1.00
finance/quotes.stocknod.com/bmy.html,19.81 (06.12.09 6:40 PM EDT),19.90,20.00,19.67,"10,685,161",23.98,16.00
finance/quotes.stocknod.com/fnm.html,0.66 (06.12.09 6:40 PM EDT),0.66,0.67,0.65,"10,696,263",25.99,0.30
finance/quotes.stocknod.com/sbux.html,14.55 (06.12.09 5:20 PM EDT),14.17,14.56,14.02,"10,849,644",18.56,7.06
finance/quotes.stocknod.com/ebay.html,17.80 (06.12.09 5:20 PM EDT),17.94,17.95,17.45,"10,883,867",29.33,9.91
finance/quotes.stocknod.com/glw.html,15.89 (06.12.09 6:40 PM EDT),15.82,15.90,15.41,"10,949,120",27.56,7.36
finance/quotes.stocknod.com/slb.html,60.27 (06.12.09 6:40 PM EDT),60.96,61.19,59.21,"11,039,042",111.95,35.05
finance/quotes.stocknod.com/low.html,19.85 (06.12.09 6:40 PM EDT),19.86,19.93,19.54,"11,532,373",60.55,13.00
finance/quotes.stocknod.com/altr.html,16.75 (06.12.09 5:19 PM EDT),17.23,17.25,16.55,"11,648,814",24.19,12.99
finance/quotes.stocknod.com/dal.html,6.40 (06.12.09 6:40 PM EDT),6.68,6.74,6.37,"11,721,963",12.65,3.51
finance/quotes.stocknod.com/spls.html,21.13 (06.12.09 5:20 PM EDT),20.46,21.16,20.26,"11,851,058",26.57,13.57
finance/quotes.stocknod.com/jnj.html,56.06 (06.12.09 6:40 PM EDT),55.88,56.54,55.72,"11,882,289",72.76,46.25
finance/quotes.stocknod.com/dia.html,88.31 (06.12.09 6:40 PM EDT),87.60,88.33,87.37,"12,743,532",123.43,64.78
finance/quotes.stocknod.com/sgp.html,23.82 (06.12.09 6:40 PM EDT),23.88,24.43,23.59,"13,073,423",24.67,11.97
finance/quotes.stocknod.com/vmc.html,47.20 (06.12.09 6:40 PM EDT),42.93,47.21,42.93,"13,891,576",100.25,34.30
finance/quotes.stocknod.com/qcom.html,46.05 (06.12.09 5:20 PM EDT),46.14,46.39,45.08,"13,902,761",56.88,28.16
finance/quotes.stocknod.com/cvx.html,72.67 (06.12.09 6:40 PM EDT),71.19,72.75,70.69,"13,931,638",100.90,22.50
finance/quotes.stocknod.com/c.html,3.47 (06.12.09 6:40 PM EDT),3.47,3.55,3.44,"139,025,034",942.00,0.97
finance/quotes.stocknod.com/mot.html,6.73 (06.12.09 6:40 PM EDT),6.73,6.81,6.55,"14,059,230",338.00,2.98
finance/quotes.stocknod.com/duk.html,14.67 (06.12.09 6:40 PM EDT),14.41,14.76,14.25,"14,472,784",19.10,11.72
finance/quotes.stocknod.com/axp.html,25.16 (06.12.09 6:40 PM EDT),25.39,25.69,24.83,"14,797,428",45.82,9.71
finance/quotes.stocknod.com/nvda.html,11.51 (06.12.09 5:20 PM EDT),11.40,11.55,11.14,"14,874,959",22.15,5.75
finance/quotes.stocknod.com/nsm.html,13.59 (06.12.09 6:40 PM EDT),14.20,14.32,13.20,"14,956,504",24.21,9.02
finance/quotes.stocknod.com/hal.html,23.99 (06.12.09 6:40 PM EDT),23.75,24.13,23.60,"15,072,420",55.38,12.80
finance/quotes.stocknod.com/unh.html,24.21 (06.12.09 6:40 PM EDT),23.80,24.43,23.48,"15,141,376",33.49,14.51
finance/quotes.stocknod.com/rimm.html,83.02 (06.12.09 5:20 PM EDT),84.77,84.87,82.60,"15,226,277",148.13,35.05
finance/quotes.stocknod.com/wmt.html,49.84 (06.12.09 6:40 PM EDT),49.35,49.86,49.21,"15,338,850",63.85,46.25
finance/quotes.stocknod.com/nok.html,15.68 (06.12.09 6:40 PM EDT),15.69,15.69,15.35,"15,665,529",28.34,8.47
finance/quotes.stocknod.com/txn.html,20.79 (06.12.09 6:40 PM EDT),20.77,20.81,20.20,"15,724,454",30.66,13.38
finance/quotes.stocknod.com/usb.html,18.58 (06.12.09 6:40 PM EDT),18.26,18.63,18.26,"16,879,442",52.15,8.06
finance/quotes.stocknod.com/yhoo.html,16.40 (06.12.09 5:20 PM EDT),16.17,16.47,16.10,"16,964,200",26.33,8.94
finance/quotes.stocknod.com/amat.html,11.23 (06.12.09 5:19 PM EDT),11.19,11.24,10.97,"17,011,098",20.90,6.24
finance/quotes.stocknod.com/fcx.html,58.51 (06.12.09 6:40 PM EDT),59.40,60.27,58.09,"17,173,569",126.64,15.70
finance/quotes.stocknod.com/thc.html,3.06 (06.12.09 6:40 PM EDT),3.45,3.45,3.03,"17,560,839",6.70,0.78
finance/quotes.stocknod.com/mgm.html,7.13 (06.12.09 6:40 PM EDT),7.07,7.15,6.71,"17,990,814",43.64,1.81
finance/quotes.stocknod.com/hd.html,24.15 (06.12.09 6:40 PM EDT),24.19,24.24,23.83,"18,283,577",30.74,2.70
finance/quotes.stocknod.com/wen.html,3.98 (06.12.09 6:40 PM EDT),3.95,4.13,3.83,"18,740,451",31.25,2.63
finance/quotes.stocknod.com/mu.html,5.47 (06.12.09 6:40 PM EDT),5.62,5.62,5.19,"18,814,634",7.92,1.59
finance/quotes.stocknod.com/brcd.html,7.80 (06.12.09 5:20 PM EDT),7.76,7.92,7.59,"19,337,172",9.09,2.05
finance/quotes.stocknod.com/mo.html,16.64 (06.12.09 6:40 PM EDT),16.80,16.89,16.52,"19,467,520",21.86,14.34
finance/quotes.stocknod.com/dri.html,33.80 (06.12.09 6:40 PM EDT),32.84,33.83,32.67,"2,024,967",41.21,13.21
finance/quotes.stocknod.com/hnz.html,36.32 (06.12.09 6:40 PM EDT),36.12,36.46,35.84,"2,037,039",53.00,30.51
finance/quotes.stocknod.com/ctl.html,32.06 (06.12.09 6:40 PM EDT),32.38,32.38,31.40,"2,082,026",40.35,20.45
finance/quotes.stocknod.com/ppl.html,33.30 (06.12.09 6:40 PM EDT),33.08,33.51,32.66,"2,087,775",54.00,24.25
finance/quotes.stocknod.com/cbe.html,34.13 (06.12.09 6:40 PM EDT),34.24,34.26,33.67,"2,088,234",49.64,18.86
finance/quotes.stocknod.com/adsk.html,22.24 (06.12.09 5:19 PM EDT),22.12,22.33,21.82,"2,090,230",39.89,11.70
finance/quotes.stocknod.com/wmi.html,28.60 (06.12.09 6:40 PM EDT),28.48,28.67,28.19,"2,111,465",39.25,22.10
finance/quotes.stocknod.com/aoc.html,36.99 (06.12.09 6:40 PM EDT),36.81,37.07,36.41,"2,114,287",50.00,32.83
finance/quotes.stocknod.com/ppg.html,45.13 (06.12.09 6:40 PM EDT),45.76,45.76,44.88,"2,123,742",69.89,28.16
finance/quotes.stocknod.com/pby.html,9.70 (06.12.09 6:40 PM EDT),9.77,10.08,9.58,"2,223,253",10.36,2.62
finance/quotes.stocknod.com/isil.html,13.02 (06.12.09 5:20 PM EDT),13.25,13.25,12.77,"2,250,109",27.34,7.18
finance/quotes.stocknod.com/jbl.html,7.55 (06.12.09 6:40 PM EDT),7.57,7.61,7.40,"2,254,353",18.78,3.10
finance/quotes.stocknod.com/intu.html,28.64 (06.12.09 5:20 PM EDT),28.34,28.64,28.01,"2,289,884",32.00,20.18
finance/quotes.stocknod.com/lmt.html,82.77 (06.12.09 6:40 PM EDT),81.69,82.88,81.61,"2,313,572",120.30,57.41
finance/quotes.stocknod.com/ges.html,26.56 (06.12.09 6:40 PM EDT),26.23,26.67,25.35,"2,319,573",43.13,10.26
finance/quotes.stocknod.com/agn.html,46.28 (06.12.09 6:40 PM EDT),44.37,46.28,44.30,"2,338,599",61.72,28.95
finance/quotes.stocknod.com/pbg.html,33.57 (06.12.09 6:40 PM EDT),32.89,33.75,32.80,"2,358,499",34.83,15.78
finance/quotes.stocknod.com/adp.html,37.29 (06.12.09 5:19 PM EDT),37.27,37.48,36.60,"2,370,223",45.97,30.83
finance/quotes.stocknod.com/avp.html,26.61 (06.12.09 6:40 PM EDT),26.43,26.82,26.34,"2,415,917",45.34,14.40
finance/quotes.stocknod.com/mck.html,42.98 (06.12.09 6:40 PM EDT),42.93,43.16,42.24,"2,482,313",60.45,28.27
finance/quotes.stocknod.com/chkp.html,24.09 (06.12.09 5:20 PM EDT),23.83,24.17,23.69,"2,498,838",25.74,16.80
finance/quotes.stocknod.com/tyc.html,27.47 (06.12.09 6:40 PM EDT),27.27,27.62,27.15,"2,550,875",46.26,15.17
finance/quotes.stocknod.com/nvls.html,18.23 (06.12.09 5:20 PM EDT),18.19,18.50,17.78,"2,569,543",23.50,10.26
finance/quotes.stocknod.com/akam.html,22.86 (06.12.09 5:19 PM EDT),22.85,22.88,22.34,"2,592,432",37.15,9.25
finance/quotes.stocknod.com/gci.html,4.22 (06.12.09 6:40 PM EDT),4.25,4.27,4.15,"2,597,449",26.42,1.85
finance/quotes.stocknod.com/unm.html,16.86 (06.12.09 6:40 PM EDT),16.96,16.96,16.47,"2,619,778",49.18,7.61
finance/quotes.stocknod.com/a.html,19.36 (06.12.09 6:40 PM EDT),19.67,19.67,18.94,"2,627,609",42.00,12.02
finance/quotes.stocknod.com/flr.html,53.85 (06.12.09 6:40 PM EDT),53.22,53.85,52.80,"2,637,058",202.73,28.60
finance/quotes.stocknod.com/apa.html,84.20 (06.12.09 6:40 PM EDT),84.33,84.92,83.43,"2,649,488",145.00,51.03
finance/quotes.stocknod.com/bni.html,77.36 (06.12.09 6:40 PM EDT),75.34,77.70,75.13,"2,700,887",110.04,50.86
finance/quotes.stocknod.com/mmc.html,20.64 (06.12.09 6:40 PM EDT),20.55,20.66,20.30,"2,734,397",36.82,17.18
finance/quotes.stocknod.com/cce.html,17.18 (06.12.09 6:40 PM EDT),17.32,17.40,17.07,"2,736,160",19.60,7.25
finance/quotes.stocknod.com/syy.html,23.94 (06.12.09 6:40 PM EDT),23.63,23.94,23.42,"2,736,934",35.00,19.39
finance/quotes.stocknod.com/svu.html,16.38 (06.12.09 6:40 PM EDT),16.55,16.63,16.02,"2,749,203",33.98,8.59
finance/quotes.stocknod.com/ek.html,2.95 (06.12.09 6:40 PM EDT),2.85,2.96,2.78,"2,773,119",17.71,2.01
finance/quotes.stocknod.com/pcg.html,38.04 (06.12.09 6:40 PM EDT),37.68,38.26,37.31,"2,799,173",42.98,26.67
finance/quotes.stocknod.com/mdr.html,23.28 (06.12.09 6:40 PM EDT),23.60,23.83,23.06,"2,842,531",64.82,5.98
finance/quotes.stocknod.com/oi.html,30.16 (06.12.09 6:40 PM EDT),29.94,30.33,29.44,"2,867,553",53.01,9.53
finance/quotes.stocknod.com/cpwr.html,7.43 (06.12.09 5:20 PM EDT),7.44,7.66,7.30,"2,904,081",11.91,5.08
finance/quotes.stocknod.com/goog.html,424.84 (06.12.09 5:20 PM EDT),426.86,427.70,421.21,"2,918,429",579.10,25.80
finance/quotes.stocknod.com/cpn.html,11.82 (06.12.09 6:40 PM EDT),11.79,11.87,11.35,"2,921,785",23.08,4.76
finance/quotes.stocknod.com/un.html,24.61 (06.12.09 6:40 PM EDT),24.42,24.65,24.27,"2,944,492",31.17,16.91
finance/quotes.stocknod.com/ipg.html,6.00 (06.12.09 6:40 PM EDT),5.92,6.00,5.83,"2,966,249",9.69,2.57
finance/quotes.stocknod.com/mbi.html,5.85 (06.12.09 6:40 PM EDT),5.71,5.95,5.71,"2,975,241",19.08,2.17
finance/quotes.stocknod.com/rdc.html,23.19 (06.12.09 6:40 PM EDT),23.33,23.33,22.55,"2,978,351",47.94,10.28
finance/quotes.stocknod.com/aapl.html,136.97 (06.12.09 5:20 PM EDT),138.81,139.10,136.04,"20,106,582",182.60,78.20
finance/quotes.stocknod.com/hig.html,12.95 (06.12.09 6:40 PM EDT),13.50,13.60,12.80,"20,398,762",73.89,3.33
finance/quotes.stocknod.com/emc.html,13.26 (06.12.09 6:40 PM EDT),13.01,13.28,12.74,"21,410,091",16.67,8.25
finance/quotes.stocknod.com/xom.html,73.78 (06.12.09 6:40 PM EDT),73.43,74.16,73.10,"21,693,501",117.20,56.51
finance/quotes.stocknod.com/fitb.html,8.03 (06.12.09 5:20 PM EDT),7.75,8.03,7.74,"22,621,544",21.00,1.01
finance/quotes.stocknod.com/vz.html,29.92 (06.12.09 6:40 PM EDT),29.69,30.06,29.61,"22,900,955",37.56,23.07
finance/quotes.stocknod.com/orcl.html,20.85 (06.12.09 5:20 PM EDT),20.85,21.00,19.47,"23,154,762",23.62,1.00
finance/quotes.stocknod.com/hban.html,4.15 (06.12.09 5:20 PM EDT),4.11,4.26,4.11,"24,661,530",13.50,1.00
finance/quotes.stocknod.com/key.html,6.12 (06.12.09 6:40 PM EDT),5.97,6.17,5.92,"24,962,192",18.48,4.40
finance/quotes.stocknod.com/dell.html,13.39 (06.12.09 5:20 PM EDT),13.22,13.40,13.05,"25,270,320",26.04,7.84
finance/quotes.stocknod.com/x.html,39.32 (06.12.09 6:40 PM EDT),40.92,41.17,38.80,"26,734,764",196.00,16.66
finance/quotes.stocknod.com/t.html,25.01 (06.12.09 6:40 PM EDT),24.65,25.05,24.59,"27,041,071",36.80,20.90
finance/quotes.stocknod.com/mrk.html,26.08 (06.12.09 6:40 PM EDT),26.12,27.07,25.68,"29,772,451",38.90,20.05
finance/quotes.stocknod.com/kbh.html,14.09 (06.12.09 6:40 PM EDT),14.36,14.50,13.82,"3,030,621",25.43,6.90
finance/quotes.stocknod.com/cl.html,71.38 (06.12.09 6:40 PM EDT),69.96,72.00,69.79,"3,068,588",80.49,54.36
finance/quotes.stocknod.com/tmo.html,41.79 (06.12.09 6:40 PM EDT),41.54,42.01,41.29,"3,079,945",62.77,26.65
finance/quotes.stocknod.com/ceg.html,27.23 (06.12.09 6:40 PM EDT),26.90,27.47,26.70,"3,096,042",87.04,13.00
finance/quotes.stocknod.com/adm.html,28.71 (06.12.09 6:40 PM EDT),28.84,28.85,28.44,"3,115,122",36.60,13.53
finance/quotes.stocknod.com/sun.html,26.43 (06.12.09 6:40 PM EDT),26.59,26.73,26.15,"3,219,857",49.44,21.30
finance/quotes.stocknod.com/mmm.html,61.00 (06.12.09 6:40 PM EDT),60.37,61.00,59.91,"3,228,967",76.53,40.87
finance/quotes.stocknod.com/cah.html,30.96 (06.12.09 6:40 PM EDT),30.86,31.43,30.67,"3,244,338",56.45,27.75
finance/quotes.stocknod.com/mar.html,24.01 (06.12.09 6:40 PM EDT),23.89,24.20,23.63,"3,268,928",30.27,11.88
finance/quotes.stocknod.com/has.html,25.09 (06.12.09 6:40 PM EDT),25.49,25.65,24.74,"3,273,163",41.68,21.14
finance/quotes.stocknod.com/itw.html,38.08 (06.12.09 6:40 PM EDT),37.73,38.19,37.28,"3,334,496",51.00,25.60
finance/quotes.stocknod.com/peg.html,32.54 (06.12.09 6:40 PM EDT),32.65,32.96,31.97,"3,378,106",47.33,22.09
finance/quotes.stocknod.com/rtn.html,45.31 (06.12.09 6:40 PM EDT),45.57,45.69,44.93,"3,442,712",64.00,33.20
finance/quotes.stocknod.com/kss.html,46.59 (06.12.09 6:40 PM EDT),46.33,46.68,45.15,"3,469,365",56.00,24.28
finance/quotes.stocknod.com/anf.html,27.58 (06.12.09 6:40 PM EDT),26.47,27.65,26.07,"3,522,094",71.24,13.66
finance/quotes.stocknod.com/d.html,33.39 (06.12.09 6:40 PM EDT),32.88,33.52,32.44,"3,535,508",48.50,27.15
finance/quotes.stocknod.com/de.html,44.77 (06.12.09 6:40 PM EDT),44.68,44.78,43.70,"3,587,279",81.22,24.51
finance/quotes.stocknod.com/nsc.html,41.23 (06.12.09 6:40 PM EDT),40.39,41.40,40.03,"3,589,288",75.53,26.69
finance/quotes.stocknod.com/emr.html,35.07 (06.12.09 6:40 PM EDT),34.80,35.08,34.33,"3,594,187",56.41,24.39
finance/quotes.stocknod.com/ca.html,17.73 (06.12.09 5:20 PM EDT),17.69,17.99,17.46,"3,595,606",24.67,12.00
finance/quotes.stocknod.com/celg.html,43.23 (06.12.09 5:20 PM EDT),43.64,43.64,42.68,"3,608,868",77.39,36.90
finance/quotes.stocknod.com/utx.html,55.84 (06.12.09 6:40 PM EDT),55.34,55.97,54.77,"3,611,648",69.37,37.40
finance/quotes.stocknod.com/novl.html,4.15 (06.12.09 5:20 PM EDT),4.07,4.18,4.07,"3,615,168",6.62,2.49
finance/quotes.stocknod.com/eix.html,32.49 (06.12.09 6:40 PM EDT),31.72,32.52,31.23,"3,656,784",53.06,23.09
finance/quotes.stocknod.com/mas.html,9.93 (06.12.09 6:40 PM EDT),9.96,10.06,9.64,"3,661,376",22.00,3.64
finance/quotes.stocknod.com/txt.html,11.48 (06.12.09 6:40 PM EDT),11.18,11.55,11.08,"3,680,815",59.33,3.57
finance/quotes.stocknod.com/ctx.html,8.48 (06.12.09 6:40 PM EDT),8.54,8.55,8.26,"3,757,867",18.71,4.91
finance/quotes.stocknod.com/rx.html,13.29 (06.12.09 6:40 PM EDT),12.45,13.35,12.33,"3,759,504",23.93,9.62
finance/quotes.stocknod.com/afl.html,32.81 (06.12.09 6:40 PM EDT),33.54,33.72,32.51,"3,767,843",68.00,10.83
finance/quotes.stocknod.com/yum.html,35.01 (06.12.09 6:40 PM EDT),34.08,35.05,33.98,"3,777,249",40.25,21.50
finance/quotes.stocknod.com/pcar.html,33.27 (06.12.09 5:20 PM EDT),33.54,33.94,32.81,"3,841,357",48.10,20.38
finance/quotes.stocknod.com/fdx.html,54.39 (06.12.09 6:40 PM EDT),55.75,56.22,53.63,"3,844,319",96.99,34.02
finance/quotes.stocknod.com/nke.html,56.61 (06.12.09 6:40 PM EDT),56.42,56.99,55.65,"3,871,692",69.72,38.24
finance/quotes.stocknod.com/bhi.html,41.72 (06.12.09 6:40 PM EDT),41.75,41.88,41.17,"3,882,310",90.48,24.40
finance/quotes.stocknod.com/dish.html,15.33 (06.12.09 5:20 PM EDT),15.50,15.71,14.99,"3,887,215",34.34,8.34
finance/quotes.stocknod.com/lltc.html,23.58 (06.12.09 5:20 PM EDT),23.80,23.80,23.03,"3,893,778",34.49,17.69
finance/quotes.stocknod.com/all.html,24.85 (06.12.09 6:40 PM EDT),24.87,25.01,24.60,"3,914,272",50.47,13.77
finance/quotes.stocknod.com/swy.html,21.26 (06.12.09 6:40 PM EDT),20.80,21.28,20.80,"3,925,092",31.39,17.19
finance/quotes.stocknod.com/unp.html,54.36 (06.12.09 6:40 PM EDT),52.78,54.41,52.66,"3,951,803",85.80,33.28
finance/quotes.stocknod.com/amtd.html,17.54 (06.12.09 5:19 PM EDT),17.67,17.86,17.32,"3,959,090",23.49,9.34
finance/quotes.stocknod.com/tif.html,27.29 (06.12.09 6:40 PM EDT),27.86,28.08,27.01,"3,963,512",47.93,16.70
finance/quotes.stocknod.com/jwn.html,20.77 (06.12.09 6:40 PM EDT),20.40,20.84,19.95,"3,978,207",37.00,6.61
finance/quotes.stocknod.com/clx.html,56.39 (06.12.09 6:40 PM EDT),54.60,56.49,54.36,"3,982,400",65.00,45.67
finance/quotes.stocknod.com/osci.html,0.27 (06.12.09 5:20 PM EDT),0.25,0.32,0.25,"32,196,981",1.80,0.06
finance/quotes.stocknod.com/aig.html,1.61 (06.12.09 6:40 PM EDT),1.61,1.62,1.55,"32,807,008",34.79,0.33
finance/quotes.stocknod.com/aa.html,11.99 (06.12.09 6:40 PM EDT),12.11,12.14,11.80,"35,791,788",40.28,4.97
finance/quotes.stocknod.com/amd.html,4.47 (06.12.09 6:40 PM EDT),4.75,4.79,4.33,"39,933,638",7.94,1.62
finance/quotes.stocknod.com/vrsn.html,19.24 (06.12.09 5:20 PM EDT),19.24,19.40,18.92,"4,018,186",41.03,16.23
finance/quotes.stocknod.com/ci.html,20.89 (06.12.09 6:40 PM EDT),20.63,21.16,20.21,"4,074,770",44.14,8.00
finance/quotes.stocknod.com/fe.html,40.48 (06.12.09 6:40 PM EDT),39.01,40.60,38.56,"4,120,716",84.00,35.26
finance/quotes.stocknod.com/stt.html,47.56 (06.12.09 6:40 PM EDT),47.18,47.89,46.92,"4,130,792",74.85,14.43
finance/quotes.stocknod.com/nue.html,47.50 (06.12.09 6:40 PM EDT),48.20,48.29,47.06,"4,133,900",79.24,25.25
finance/quotes.stocknod.com/ctxs.html,34.10 (06.12.09 5:20 PM EDT),33.24,34.19,32.80,"4,170,314",34.41,19.00
finance/quotes.stocknod.com/rig.html,82.58 (06.12.09 6:40 PM EDT),83.19,83.67,81.60,"4,270,806",154.90,41.95
finance/quotes.stocknod.com/nwl.html,10.80 (06.12.09 6:40 PM EDT),11.03,11.07,10.38,"4,274,529",21.38,4.51
finance/quotes.stocknod.com/stj.html,37.85 (06.12.09 6:40 PM EDT),38.00,38.50,37.65,"4,314,297",52.60,24.98
finance/quotes.stocknod.com/aep.html,28.00 (06.12.09 6:40 PM EDT),27.28,28.16,27.03,"4,370,711",43.37,24.00
finance/quotes.stocknod.com/pmcs.html,7.76 (06.12.09 5:20 PM EDT),8.06,8.08,7.67,"4,396,019",9.95,2.82
finance/quotes.stocknod.com/cag.html,19.46 (06.12.09 6:40 PM EDT),19.52,19.69,19.34,"4,408,301",23.50,13.52
finance/quotes.stocknod.com/hon.html,35.41 (06.12.09 6:40 PM EDT),35.60,35.67,35.05,"4,422,483",56.88,23.06
finance/quotes.stocknod.com/wag.html,31.18 (06.12.09 6:40 PM EDT),30.84,31.18,30.58,"4,511,648",37.85,21.28
finance/quotes.stocknod.com/mxim.html,16.51 (06.12.09 5:20 PM EDT),16.49,16.62,16.26,"4,515,517",22.80,10.72
finance/quotes.stocknod.com/cal.html,9.09 (06.12.09 6:40 PM EDT),9.25,9.46,9.05,"4,564,492",21.83,5.91
finance/quotes.stocknod.com/cmcsk.html,13.73 (06.12.09 5:20 PM EDT),13.69,13.75,13.39,"4,576,784",22.37,10.33
finance/quotes.stocknod.com/wlp.html,46.72 (06.12.09 6:40 PM EDT),45.46,47.70,45.15,"4,596,562",57.86,27.50
finance/quotes.stocknod.com/tjx.html,30.73 (06.12.09 6:40 PM EDT),29.78,30.86,29.36,"4,603,298",37.52,17.80
finance/quotes.stocknod.com/tlab.html,5.82 (06.12.09 5:20 PM EDT),5.86,5.91,5.76,"4,698,654",6.02,3.10
finance/quotes.stocknod.com/cost.html,47.03 (06.12.09 5:20 PM EDT),46.35,47.10,45.96,"4,735,611",74.89,30.70
finance/quotes.stocknod.com/adi.html,25.40 (06.12.09 6:40 PM EDT),25.77,25.82,25.20,"4,751,635",34.59,15.29
finance/quotes.stocknod.com/fre.html,0.70 (06.12.09 6:40 PM EDT),0.70,0.71,0.69,"4,761,587",24.23,0.25
finance/quotes.stocknod.com/ter.html,7.05 (06.12.09 6:40 PM EDT),7.19,7.19,6.85,"4,803,462",12.01,2.80
finance/quotes.stocknod.com/apc.html,50.57 (06.12.09 6:40 PM EDT),50.12,50.63,49.38,"4,804,500",81.02,24.57
finance/quotes.stocknod.com/ir.html,23.06 (06.12.09 6:40 PM EDT),22.74,23.06,22.44,"4,848,617",41.14,11.46
finance/quotes.stocknod.com/flex.html,4.40 (06.12.09 5:20 PM EDT),4.58,4.60,4.35,"4,894,772",10.99,1.23
finance/quotes.stocknod.com/bp.html,51.20 (06.12.09 6:40 PM EDT),50.94,51.24,50.58,"4,970,474",70.09,33.70
finance/quotes.stocknod.com/rsh.html,15.11 (06.12.09 6:40 PM EDT),14.91,15.20,14.57,"4,992,141",19.90,6.47
finance/quotes.stocknod.com/jpm.html,35.13 (06.12.09 6:40 PM EDT),34.86,35.44,34.80,"41,162,438",50.63,14.96
finance/quotes.stocknod.com/csco.html,19.91 (06.12.09 5:20 PM EDT),19.93,20.00,19.63,"41,372,311",26.70,11.78
finance/quotes.stocknod.com/bac.html,13.72 (06.12.09 6:40 PM EDT),13.30,13.93,13.23,"448,046,078",39.50,2.53
finance/quotes.stocknod.com/intc.html,16.31 (06.12.09 5:20 PM EDT),16.24,16.31,16.02,"47,625,071",24.75,12.05
finance/quotes.stocknod.com/wfc.html,25.48 (06.12.09 6:40 PM EDT),24.92,25.50,24.78,"49,007,889",44.75,7.80
finance/quotes.stocknod.com/wmb.html,17.31 (06.12.09 6:40 PM EDT),17.47,17.57,17.20,"5,026,146",40.75,9.52
finance/quotes.stocknod.com/klac.html,25.88 (06.12.09 5:20 PM EDT),26.36,26.57,25.41,"5,033,448",43.06,14.81
finance/quotes.stocknod.com/amr.html,4.55 (06.12.09 6:40 PM EDT),4.55,4.69,4.50,"5,065,981",13.41,2.40
finance/quotes.stocknod.com/cms.html,12.30 (06.12.09 6:40 PM EDT),11.99,12.37,11.90,"5,084,916",15.89,8.33
finance/quotes.stocknod.com/ccl.html,24.17 (06.12.09 6:40 PM EDT),24.11,24.20,23.58,"5,108,393",42.39,14.85
finance/quotes.stocknod.com/erts.html,21.93 (06.12.09 5:20 PM EDT),21.80,22.04,21.60,"5,139,125",50.17,14.24
finance/quotes.stocknod.com/bbby.html,28.36 (06.12.09 5:19 PM EDT),27.68,28.41,27.23,"5,167,841",34.00,16.23
finance/quotes.stocknod.com/ltd.html,12.81 (06.12.09 6:40 PM EDT),12.32,12.83,12.00,"5,233,435",22.16,5.98
finance/quotes.stocknod.com/xrx.html,6.98 (06.12.09 6:40 PM EDT),6.97,7.14,6.80,"5,265,678",14.62,4.12
